1,metric,model
0.7647058823529411,acc,stack
0.6470588235294118,acc,stack
0.75,acc,stack
0.5,acc,stack
0.8125,acc,stack
0.6875,acc,stack
0.5,acc,stack
0.6875,acc,stack
0.8125,acc,stack
0.6875,acc,stack
0.875,roc,stack
0.6458333333333333,roc,stack
0.7416666666666667,roc,stack
0.6499999999999999,roc,stack
0.9285714285714286,roc,stack
0.75,roc,stack
0.4791666666666667,roc,stack
0.8571428571428572,roc,stack
0.8828125,roc,stack
0.84375,roc,stack
0.7999999999999999,fms,stack
0.625,fms,stack
0.8000000000000002,fms,stack
0.5555555555555556,fms,stack
0.7692307692307692,fms,stack
0.6666666666666667,fms,stack
0.2,fms,stack
0.6666666666666667,fms,stack
0.7999999999999999,fms,stack
0.6153846153846154,fms,stack
0.7272727272727273,precision,stack
0.625,precision,stack
0.8,precision,stack
0.625,precision,stack
0.8333333333333334,precision,stack
0.5555555555555556,precision,stack
0.16666666666666666,precision,stack
0.8333333333333334,precision,stack
0.8571428571428571,precision,stack
0.8,precision,stack
0.8888888888888888,recall,stack
0.625,recall,stack
0.8,recall,stack
0.5,recall,stack
0.7142857142857143,recall,stack
0.8333333333333334,recall,stack
0.25,recall,stack
0.5555555555555556,recall,stack
0.75,recall,stack
0.5,recall,stack
0.625,specificity,stack
0.6666666666666666,specificity,stack
0.6666666666666666,specificity,stack
0.5,specificity,stack
0.8888888888888888,specificity,stack
0.6,specificity,stack
0.5833333333333334,specificity,stack
0.8571428571428571,specificity,stack
0.875,specificity,stack
0.875,specificity,stack
