1,metric,model
0.6875,acc,Eye_Reading
0.4666666666666667,acc,Eye_Reading
0.5714285714285714,acc,Eye_Reading
0.75,acc,Eye_Reading
0.5333333333333333,acc,Eye_Reading
0.7333333333333333,acc,Eye_Reading
0.6428571428571429,acc,Eye_Reading
0.7142857142857143,acc,Eye_Reading
0.5333333333333333,acc,Eye_Reading
0.7142857142857143,acc,Eye_Reading
0.7166666666666666,roc,Eye_Reading
0.5267857142857143,roc,Eye_Reading
0.7,roc,Eye_Reading
0.734375,roc,Eye_Reading
0.5535714285714286,roc,Eye_Reading
0.8700000000000001,roc,Eye_Reading
0.7142857142857143,roc,Eye_Reading
0.75,roc,Eye_Reading
0.5925925925925926,roc,Eye_Reading
0.875,roc,Eye_Reading
0.6153846153846153,fms,Eye_Reading
0.42857142857142855,fms,Eye_Reading
0.5,fms,Eye_Reading
0.6666666666666665,fms,Eye_Reading
0.4615384615384615,fms,Eye_Reading
0.7499999999999999,fms,Eye_Reading
0.6666666666666666,fms,Eye_Reading
0.6,fms,Eye_Reading
0.5882352941176471,fms,Eye_Reading
0.7142857142857143,fms,Eye_Reading
0.5714285714285714,precision,Eye_Reading
0.5,precision,Eye_Reading
0.42857142857142855,precision,Eye_Reading
0.6,precision,Eye_Reading
0.5,precision,Eye_Reading
1.0,precision,Eye_Reading
0.625,precision,Eye_Reading
0.5,precision,Eye_Reading
0.625,precision,Eye_Reading
0.8333333333333334,precision,Eye_Reading
0.6666666666666666,recall,Eye_Reading
0.375,recall,Eye_Reading
0.6,recall,Eye_Reading
0.75,recall,Eye_Reading
0.42857142857142855,recall,Eye_Reading
0.6,recall,Eye_Reading
0.7142857142857143,recall,Eye_Reading
0.75,recall,Eye_Reading
0.5555555555555556,recall,Eye_Reading
0.625,recall,Eye_Reading
0.7,specificity,Eye_Reading
0.5714285714285714,specificity,Eye_Reading
0.5555555555555556,specificity,Eye_Reading
0.75,specificity,Eye_Reading
0.625,specificity,Eye_Reading
1.0,specificity,Eye_Reading
0.5714285714285714,specificity,Eye_Reading
0.7,specificity,Eye_Reading
0.5,specificity,Eye_Reading
0.8333333333333334,specificity,Eye_Reading
