1,metric,model
0.6470588235294118,acc,Memory
0.5882352941176471,acc,Memory
0.6875,acc,Memory
0.4375,acc,Memory
0.625,acc,Memory
0.75,acc,Memory
0.8125,acc,Memory
0.625,acc,Memory
0.6875,acc,Memory
0.8125,acc,Memory
0.6875,roc,Memory
0.65,roc,Memory
0.8515625,roc,Memory
0.4126984126984126,roc,Memory
0.5859375,roc,Memory
0.7698412698412698,roc,Memory
0.7666666666666666,roc,Memory
0.7272727272727273,roc,Memory
0.7583333333333334,roc,Memory
0.8492063492063492,roc,Memory
0.6666666666666665,fms,Memory
0.3636363636363636,fms,Memory
0.6153846153846154,fms,Memory
0.30769230769230765,fms,Memory
0.4,fms,Memory
0.7777777777777778,fms,Memory
0.7272727272727272,fms,Memory
0.7000000000000001,fms,Memory
0.7368421052631577,fms,Memory
0.7999999999999999,fms,Memory
0.6,precision,Memory
0.3333333333333333,precision,Memory
0.8,precision,Memory
0.3333333333333333,precision,Memory
1.0,precision,Memory
0.7777777777777778,precision,Memory
0.8,precision,Memory
0.7777777777777778,precision,Memory
0.7777777777777778,precision,Memory
0.75,precision,Memory
0.75,recall,Memory
0.4,recall,Memory
0.5,recall,Memory
0.2857142857142857,recall,Memory
0.25,recall,Memory
0.7777777777777778,recall,Memory
0.6666666666666666,recall,Memory
0.6363636363636364,recall,Memory
0.7,recall,Memory
0.8571428571428571,recall,Memory
0.5555555555555556,specificity,Memory
0.6666666666666666,specificity,Memory
0.875,specificity,Memory
0.5555555555555556,specificity,Memory
1.0,specificity,Memory
0.7142857142857143,specificity,Memory
0.9,specificity,Memory
0.6,specificity,Memory
0.6666666666666666,specificity,Memory
0.7777777777777778,specificity,Memory
