,interview,task,meanpupilsize,stddevpupilsize,maxpupilsize,minpupilsize,startpupilsize,endpupilsize
26,EA-069,CookieTheft,-0.117652763286,0.0844650964442,0.203424603488,-0.392330150714,0.100160446093,-0.134169757227
27,EA-069,PupilCalib,-0.0107745404903,0.133930862786,0.274915173992,-0.289065993319,-0.161971645756,-0.289065993319
28,EA-073,EA-073_allsc,-0.133684456674,0.125549195018,0.497632767382,-0.399153320871,-0.0606165725555,0.0313040014904
29,EA-073,Reading,-0.15928394312,0.11773990868,0.497632767382,-0.399153320871,-0.208586277117,-0.107697842189
30,EA-073,CookieTheft,-0.149241123105,0.0904796962242,0.322759480172,-0.322926503369,-0.300506851163,-0.125633563954
31,EA-073,PupilCalib,0.0069564758093,0.149821075495,0.466245254293,-0.336378294693,-0.0606165725555,0.255500523553
32,EA-084,EA-084_allsc,0.0484113632014,0.0636430591404,0.541681281422,-0.269729919327,0.0847286578424,-0.0775535823072
33,EA-084,Reading,0.0258697011878,0.0679194160874,0.541681281422,-0.203535847687,-0.022035973835,0.118893339979
34,EA-084,Memory,0.0667787372802,0.0574432736221,0.387940211806,-0.269729919327,0.163734485284,-0.0775535823072
35,EA-084,CookieTheft,0.070064909289,0.0477796450819,0.315340262266,-0.0860947528414,0.0591051462399,0.020669878836
36,EA-084,PupilCalib,0.00303205591305,0.071057721446,0.319610847533,-0.23556523719,0.0847286578424,-0.141612361314
37,EA-109,EA-109_allsc,0.0171879834635,0.0728826706692,0.250130389081,-0.42428205766,0.0807048231924,-0.11668418561
38,EA-109,Reading,-0.00719329793798,0.0557142911775,0.227101671387,-0.42428205766,0.0807048231924,-0.00318550554856
39,EA-109,CookieTheft,0.0399374540179,0.0839875928888,0.210652587321,-0.269660667432,-0.037728582089,0.113602991326
40,EA-109,PupilCalib,0.00315424560221,0.0434856330906,0.125117350173,-0.200574514351,0.0807048231924,0.0362922962119
41,EA-123,EA-123_allsc,0.0757328857612,0.138283615854,1.08423326134,-0.352051835853,-0.0658747300216,0.268898488121
42,EA-123,Reading,0.0212794477143,0.106618731426,1.0626349892,-0.227861771058,0.0313174946004,0.290496760259
43,EA-123,CookieTheft,0.069290951856,0.120812984247,1.08423326134,-0.195464362851,0.695464362851,0.0475161987041
44,EA-123,PupilCalib,0.000872237913275,0.168333060275,0.555075593952,-0.352051835853,-0.0658747300216,-0.179265658747
45,EA-127,EA-127_allsc,0.0137357427498,0.0606881359808,0.363794886951,-0.351204374169,-0.093010196542,0.0791192552091
46,EA-127,Reading,-0.030823006553,0.0455622789819,0.327382887542,-0.351204374169,-0.018531106842,-0.0979754691887
47,EA-127,Memory,0.0528580258063,0.0519870222761,0.363794886951,-0.294931284173,0.0228461652135,0.0791192552091
48,EA-127,CookieTheft,0.00321131730518,0.0552782940404,0.218146889316,-0.261829466529,-0.0499778336043,-0.126112014186
49,EA-127,PupilCalib,0.00259942238247,0.0559265092331,0.0973252549136,-0.134387468598,-0.093010196542,0.0360868922713
50,EA-135,EA-135_allsc,-0.169347480585,0.116867437838,0.440710967286,-0.615415963558,0.0176685272001,-0.281123685728
51,EA-135,Reading,-0.0754022474065,0.0727691118611,0.207002206679,-0.562165866205,-8.15052510508e-05,-0.183498507246
52,EA-135,Memory,-0.268692412421,0.0791595277534,0.440710967286,-0.615415963558,-0.0281857232987,-0.281123685728
53,EA-135,CookieTheft,-0.231267907519,0.0592486172431,0.062043608328,-0.482290720174,0.0590852695862,-0.244144451455
54,EA-135,PupilCalib,-0.000941487443452,0.0347415551945,0.0857103182629,-0.112498377442,0.0176685272001,0.0235852046838
55,EA-141,EA-141_allsc,-0.110757366663,0.106865064803,0.336330007847,-0.402062549042,-0.0970743190225,-0.21746440982
56,EA-141,Reading,-0.0589332165835,0.0802039940231,0.336330007847,-0.341867503643,-0.107106826589,0.0875238201995
57,EA-141,Memory,-0.150216110302,0.10192635372,0.296199977581,-0.377984530882,0.0494002914471,-0.21746440982
58,EA-141,CookieTheft,-0.135672504047,0.0884100927927,0.256069947315,-0.402062549042,0.0193027687479,-0.209438403766
59,EA-141,PupilCalib,-0.00305070726119,0.0869358820466,0.256069947315,-0.265620446138,-0.0970743190225,0.123640847439
60,EA-149,EA-149_allsc,-0.0234713940112,0.119940337493,0.513366587315,-0.488071055649,-0.095716755234,-0.196607861055
61,EA-149,Reading,-0.0175886056442,0.0963324425288,0.41994889674,-0.321787566426,0.042541426817,-0.073296509496
62,EA-149,CookieTheft,-0.00830263923336,0.158296739345,0.513366587315,-0.488071055649,-0.073296509496,-0.02845601802
63,EA-149,PupilCalib,-0.00555174279717,0.12936585931,0.472262803462,-0.334866043106,-0.095716755234,-0.118137000972
64,EA-152,EA-152_allsc,-0.152071119393,0.101936145885,0.374552554507,-0.604816140579,0.0366417181907,-0.249723397332
65,EA-152,Reading,-0.0823706831137,0.0547176842955,0.374552554507,-0.390042303938,0.0151643345265,-0.0836316303287
66,EA-152,CookieTheft,-0.259552660346,0.0515974747424,0.0781646599414,-0.570452326717,0.0552554506996,-0.306996420436
67,EA-152,PupilCalib,0.00485391195203,0.0330131462038,0.0967783924504,-0.10654083957,0.0366417181907,0.00370972990563
68,EA-169,EA-169_allsc,-0.120932016528,0.164108443523,0.365467031256,-0.487536586332,-0.0577285619661,-0.272632574149
69,EA-169,Reading,-0.129044776865,0.184904347111,0.332404875536,-0.487536586332,0.0877449232041,-0.0445036996779
70,EA-169,CookieTheft,-0.0945567103925,0.161648063047,0.309261366531,-0.408187412603,0.0877449232041,-0.408187412603
71,EA-169,PupilCalib,-0.00207696083985,0.10834217098,0.256361917379,-0.315613376586,-0.0577285619661,-0.0610347775381
72,EA-178,EA-178_allsc,-0.0151247571462,0.0820955785416,0.253860350376,-0.324844426721,-0.0239179426303,-0.153162009515
73,EA-178,Reading,0.0318512738064,0.0586001588998,0.253860350376,-0.212961503149,-0.0277759744776,0.0725328535525
74,EA-178,CookieTheft,-0.0496702354709,0.0677378958108,0.186344793048,-0.317128363026,0.0763908853998,-0.133871850279
75,EA-178,PupilCalib,-0.00218046622194,0.0441064368784,0.145835458651,-0.128084802508,-0.0239179426303,-0.0663562929507
76,EA-180,EA-180_allsc,-0.109525870103,0.0765072449223,0.118371814289,-0.399126711603,-0.029690263952,-0.0699401492992
77,EA-180,Reading,-0.0948864781153,0.0668867442412,0.118371814289,-0.328689412245,0.00193464596364,0.00768462958467
78,EA-180,CookieTheft,-0.177612978184,0.0689626851418,0.0306845640688,-0.399126711603,0.0163096050162,-0.117377514173
79,EA-180,PupilCalib,-0.00345993028125,0.0247177755447,0.0436220272161,-0.085752604257,-0.029690263952,-0.00812782537315
80,EA-184,EA-184_allsc,-0.0797796681586,0.120395402519,0.469305818952,-0.462163917731,0.056185349963,-0.0724276262318
81,EA-184,Reading,0.0493391051663,0.0641074392782,0.290027124863,-0.165964336192,0.0386472168455,0.184798326158
82,EA-184,Memory,-0.12425723573,0.108278785696,0.192593051988,-0.407600836921,0.114645793688,-0.0724276262318
83,EA-184,CookieTheft,-0.143041410643,0.0911549988898,0.469305818952,-0.462163917731,0.0347498539305,-0.158169610362
84,EA-184,PupilCalib,0.00602559535449,0.043557235658,0.153619422838,-0.103606529552,0.056185349963,0.0503393055905
85,EA-194,EA-194_allsc,-0.21318303751,0.0855717451987,0.0637171680093,-0.56340908644,-0.0864398224926,-0.270666046134
86,EA-194,Reading,-0.154587437519,0.0375469971953,-0.0359668845087,-0.379182862799,-0.0675124707486,-0.0877016459422
