1,metric,model
0.5882352941176471,acc,Audio
0.8235294117647058,acc,Audio
0.6875,acc,Audio
0.75,acc,Audio
0.75,acc,Audio
0.6875,acc,Audio
0.4375,acc,Audio
0.5625,acc,Audio
0.625,acc,Audio
0.625,acc,Audio
0.6527777777777777,roc,Audio
0.8263888888888888,roc,Audio
0.7734375,roc,Audio
0.8181818181818181,roc,Audio
0.9090909090909091,roc,Audio
0.7636363636363637,roc,Audio
0.42500000000000004,roc,Audio
0.6363636363636364,roc,Audio
0.640625,roc,Audio
0.625,roc,Audio
0.5333333333333333,fms,Audio
0.823529411764706,fms,Audio
0.6153846153846154,fms,Audio
0.6,fms,Audio
0.7142857142857143,fms,Audio
0.7368421052631579,fms,Audio
0.30769230769230765,fms,Audio
0.631578947368421,fms,Audio
0.5,fms,Audio
0.625,fms,Audio
0.6666666666666666,precision,Audio
0.7777777777777778,precision,Audio
0.8,precision,Audio
0.6,precision,Audio
0.5555555555555556,precision,Audio
0.875,precision,Audio
0.2857142857142857,precision,Audio
0.75,precision,Audio
0.75,precision,Audio
0.625,precision,Audio
0.4444444444444444,recall,Audio
0.875,recall,Audio
0.5,recall,Audio
0.6,recall,Audio
1.0,recall,Audio
0.6363636363636364,recall,Audio
0.3333333333333333,recall,Audio
0.5454545454545454,recall,Audio
0.375,recall,Audio
0.625,recall,Audio
0.75,specificity,Audio
0.7777777777777778,specificity,Audio
0.875,specificity,Audio
0.8181818181818182,specificity,Audio
0.6363636363636364,specificity,Audio
0.8,specificity,Audio
0.5,specificity,Audio
0.6,specificity,Audio
0.875,specificity,Audio
0.625,specificity,Audio
