1,metric,model
0.6470588235294118,acc,stack
0.6470588235294118,acc,stack
0.875,acc,stack
0.75,acc,stack
0.75,acc,stack
0.6875,acc,stack
0.8125,acc,stack
0.625,acc,stack
0.75,acc,stack
0.75,acc,stack
0.6597222222222222,roc,stack
0.6111111111111112,roc,stack
0.8818181818181818,roc,stack
0.8174603174603174,roc,stack
0.84375,roc,stack
0.7416666666666667,roc,stack
0.9,roc,stack
0.753968253968254,roc,stack
0.746031746031746,roc,stack
0.7909090909090909,roc,stack
0.625,fms,stack
0.6666666666666666,fms,stack
0.8000000000000002,fms,stack
0.6666666666666666,fms,stack
0.7142857142857143,fms,stack
0.7058823529411764,fms,stack
0.8421052631578948,fms,stack
0.6250000000000001,fms,stack
0.6666666666666666,fms,stack
0.6,fms,stack
0.625,precision,stack
0.6666666666666666,precision,stack
0.8,precision,stack
0.8,precision,stack
0.8333333333333334,precision,stack
0.8571428571428571,precision,stack
1.0,precision,stack
0.7142857142857143,precision,stack
0.8,precision,stack
0.6,precision,stack
0.625,recall,stack
0.6666666666666666,recall,stack
0.8,recall,stack
0.5714285714285714,recall,stack
0.625,recall,stack
0.6,recall,stack
0.7272727272727273,recall,stack
0.5555555555555556,recall,stack
0.5714285714285714,recall,stack
0.6,recall,stack
0.6666666666666666,specificity,stack
0.625,specificity,stack
0.9090909090909091,specificity,stack
0.8888888888888888,specificity,stack
0.875,specificity,stack
0.8333333333333334,specificity,stack
1.0,specificity,stack
0.7142857142857143,specificity,stack
0.8888888888888888,specificity,stack
0.8181818181818182,specificity,stack
