1,metric,model
0.5294117647058824,acc,Memory
0.5882352941176471,acc,Memory
0.5625,acc,Memory
0.375,acc,Memory
0.5625,acc,Memory
0.75,acc,Memory
0.625,acc,Memory
0.5625,acc,Memory
0.75,acc,Memory
0.8125,acc,Memory
0.5000000000000001,roc,Memory
0.5909090909090908,roc,Memory
0.5793650793650794,roc,Memory
0.29365079365079366,roc,Memory
0.53125,roc,Memory
0.8,roc,Memory
0.5833333333333334,roc,Memory
0.5727272727272728,roc,Memory
0.8,roc,Memory
0.8,roc,Memory
0.5,fms,Memory
0.3636363636363636,fms,Memory
0.5333333333333333,fms,Memory
0.16666666666666666,fms,Memory
0.4615384615384615,fms,Memory
0.7499999999999999,fms,Memory
0.6666666666666665,fms,Memory
0.631578947368421,fms,Memory
0.7142857142857143,fms,Memory
0.6666666666666665,fms,Memory
0.5714285714285714,precision,Memory
0.4,precision,Memory
0.5,precision,Memory
0.2,precision,Memory
0.6,precision,Memory
1.0,precision,Memory
0.75,precision,Memory
0.75,precision,Memory
0.625,precision,Memory
0.75,precision,Memory
0.4444444444444444,recall,Memory
0.3333333333333333,recall,Memory
0.5714285714285714,recall,Memory
0.14285714285714285,recall,Memory
0.375,recall,Memory
0.6,recall,Memory
0.6,recall,Memory
0.5454545454545454,recall,Memory
0.8333333333333334,recall,Memory
0.6,recall,Memory
0.625,specificity,Memory
0.7272727272727273,specificity,Memory
0.5555555555555556,specificity,Memory
0.5555555555555556,specificity,Memory
0.75,specificity,Memory
1.0,specificity,Memory
0.6666666666666666,specificity,Memory
0.6,specificity,Memory
0.7,specificity,Memory
0.9090909090909091,specificity,Memory
