1,metric,model
0.6666666666666666,acc,PupilCalib
0.45454545454545453,acc,PupilCalib
0.6,acc,PupilCalib
0.6666666666666666,acc,PupilCalib
0.8333333333333334,acc,PupilCalib
0.5714285714285714,acc,PupilCalib
0.5833333333333334,acc,PupilCalib
0.8571428571428571,acc,PupilCalib
0.5,acc,PupilCalib
0.5,acc,PupilCalib
0.6666666666666667,roc,PupilCalib
0.55,roc,PupilCalib
0.5803571428571428,roc,PupilCalib
0.7142857142857143,roc,PupilCalib
0.7037037037037037,roc,PupilCalib
0.5333333333333333,roc,PupilCalib
0.6428571428571429,roc,PupilCalib
0.8367346938775512,roc,PupilCalib
0.53125,roc,PupilCalib
0.6666666666666666,roc,PupilCalib
0.6666666666666666,fms,PupilCalib
0.25,fms,PupilCalib
0.6250000000000001,fms,PupilCalib
0.6666666666666666,fms,PupilCalib
0.6666666666666666,fms,PupilCalib
0.6250000000000001,fms,PupilCalib
0.6153846153846153,fms,PupilCalib
0.8333333333333333,fms,PupilCalib
0.28571428571428575,fms,PupilCalib
0.3636363636363636,fms,PupilCalib
0.5,precision,PupilCalib
0.3333333333333333,precision,PupilCalib
0.5555555555555556,precision,PupilCalib
0.7142857142857143,precision,PupilCalib
0.6666666666666666,precision,PupilCalib
0.7142857142857143,precision,PupilCalib
0.6666666666666666,precision,PupilCalib
1.0,precision,PupilCalib
0.2,precision,PupilCalib
1.0,precision,PupilCalib
1.0,recall,PupilCalib
0.2,recall,PupilCalib
0.7142857142857143,recall,PupilCalib
0.625,recall,PupilCalib
0.6666666666666666,recall,PupilCalib
0.5555555555555556,recall,PupilCalib
0.5714285714285714,recall,PupilCalib
0.7142857142857143,recall,PupilCalib
0.5,recall,PupilCalib
0.2222222222222222,recall,PupilCalib
0.5,specificity,PupilCalib
0.6666666666666666,specificity,PupilCalib
0.5,specificity,PupilCalib
0.7142857142857143,specificity,PupilCalib
0.8888888888888888,specificity,PupilCalib
0.6,specificity,PupilCalib
0.6,specificity,PupilCalib
1.0,specificity,PupilCalib
0.5,specificity,PupilCalib
1.0,specificity,PupilCalib
