1,metric,model
0.8823529411764706,acc,Audio
0.7058823529411765,acc,Audio
0.6875,acc,Audio
0.6875,acc,Audio
0.625,acc,Audio
0.5625,acc,Audio
0.75,acc,Audio
0.5625,acc,Audio
0.4375,acc,Audio
0.625,acc,Audio
0.8560606060606061,roc,Audio
0.85,roc,Audio
0.6363636363636365,roc,Audio
0.6484375,roc,Audio
0.6416666666666667,roc,Audio
0.6454545454545454,roc,Audio
0.90625,roc,Audio
0.625,roc,Audio
0.4609375,roc,Audio
0.6666666666666667,roc,Audio
0.8333333333333334,fms,Audio
0.7368421052631577,fms,Audio
0.28571428571428575,fms,Audio
0.7058823529411765,fms,Audio
0.7,fms,Audio
0.631578947368421,fms,Audio
0.6,fms,Audio
0.588235294117647,fms,Audio
0.39999999999999997,fms,Audio
0.5714285714285714,fms,Audio
0.8333333333333334,precision,Audio
0.7777777777777778,precision,Audio
0.5,precision,Audio
0.6666666666666666,precision,Audio
0.7,precision,Audio
0.75,precision,Audio
0.5,precision,Audio
0.7142857142857143,precision,Audio
0.42857142857142855,precision,Audio
0.5714285714285714,precision,Audio
0.8333333333333334,recall,Audio
0.7,recall,Audio
0.2,recall,Audio
0.75,recall,Audio
0.7,recall,Audio
0.5454545454545454,recall,Audio
0.75,recall,Audio
0.5,recall,Audio
0.375,recall,Audio
0.5714285714285714,recall,Audio
0.9090909090909091,specificity,Audio
0.7142857142857143,specificity,Audio
0.9090909090909091,specificity,Audio
0.625,specificity,Audio
0.5,specificity,Audio
0.6,specificity,Audio
0.75,specificity,Audio
0.6666666666666666,specificity,Audio
0.5,specificity,Audio
0.6666666666666666,specificity,Audio
