1,metric,model
0.5882352941176471,acc,Reading
0.8823529411764706,acc,Reading
0.875,acc,Reading
0.6875,acc,Reading
0.75,acc,Reading
0.625,acc,Reading
0.625,acc,Reading
0.75,acc,Reading
0.6875,acc,Reading
0.625,acc,Reading
0.7196969696969697,roc,Reading
0.8472222222222222,roc,Reading
0.8253968253968255,roc,Reading
0.8095238095238095,roc,Reading
0.7416666666666666,roc,Reading
0.6328125,roc,Reading
0.75,roc,Reading
0.8412698412698412,roc,Reading
0.7421875,roc,Reading
0.671875,roc,Reading
0.5882352941176471,fms,Reading
0.8571428571428571,fms,Reading
0.8333333333333333,fms,Reading
0.7058823529411765,fms,Reading
0.6,fms,Reading
0.625,fms,Reading
0.5714285714285715,fms,Reading
0.7999999999999999,fms,Reading
0.6153846153846154,fms,Reading
0.625,fms,Reading
0.45454545454545453,precision,Reading
1.0,precision,Reading
1.0,precision,Reading
0.75,precision,Reading
0.75,precision,Reading
0.625,precision,Reading
1.0,precision,Reading
0.7272727272727273,precision,Reading
0.8,precision,Reading
0.625,precision,Reading
0.8333333333333334,recall,Reading
0.75,recall,Reading
0.7142857142857143,recall,Reading
0.6666666666666666,recall,Reading
0.5,recall,Reading
0.625,recall,Reading
0.4,recall,Reading
0.8888888888888888,recall,Reading
0.5,recall,Reading
0.625,recall,Reading
0.45454545454545453,specificity,Reading
1.0,specificity,Reading
1.0,specificity,Reading
0.7142857142857143,specificity,Reading
0.9,specificity,Reading
0.625,specificity,Reading
1.0,specificity,Reading
0.5714285714285714,specificity,Reading
0.875,specificity,Reading
0.625,specificity,Reading
