1,metric,model
0.5294117647058824,acc,Reading
0.6470588235294118,acc,Reading
0.8125,acc,Reading
0.5,acc,Reading
0.8125,acc,Reading
0.5625,acc,Reading
0.5625,acc,Reading
0.625,acc,Reading
0.6875,acc,Reading
0.75,acc,Reading
0.625,roc,Reading
0.798611111111111,roc,Reading
0.8333333333333333,roc,Reading
0.578125,roc,Reading
0.8333333333333334,roc,Reading
0.640625,roc,Reading
0.578125,roc,Reading
0.6953125,roc,Reading
0.9047619047619048,roc,Reading
0.7636363636363637,roc,Reading
0.3333333333333333,fms,Reading
0.6250000000000001,fms,Reading
0.8571428571428571,fms,Reading
0.5555555555555556,fms,Reading
0.823529411764706,fms,Reading
0.5333333333333333,fms,Reading
0.5333333333333333,fms,Reading
0.7000000000000001,fms,Reading
0.6153846153846153,fms,Reading
0.6666666666666666,fms,Reading
0.5,precision,Reading
0.7142857142857143,precision,Reading
0.75,precision,Reading
0.5,precision,Reading
0.875,precision,Reading
0.5714285714285714,precision,Reading
0.5714285714285714,precision,Reading
0.5833333333333334,precision,Reading
0.6666666666666666,precision,Reading
0.5714285714285714,precision,Reading
0.25,recall,Reading
0.5555555555555556,recall,Reading
1.0,recall,Reading
0.625,recall,Reading
0.7777777777777778,recall,Reading
0.5,recall,Reading
0.5,recall,Reading
0.875,recall,Reading
0.5714285714285714,recall,Reading
0.8,recall,Reading
0.7777777777777778,specificity,Reading
0.75,specificity,Reading
0.5714285714285714,specificity,Reading
0.375,specificity,Reading
0.8571428571428571,specificity,Reading
0.625,specificity,Reading
0.625,specificity,Reading
0.375,specificity,Reading
0.7777777777777778,specificity,Reading
0.7272727272727273,specificity,Reading
