1,metric,model
0.625,acc,Eye
0.6875,acc,Eye
0.6923076923076923,acc,Eye
0.625,acc,Eye
0.7692307692307693,acc,Eye
0.6428571428571429,acc,Eye
0.5714285714285714,acc,Eye
0.8125,acc,Eye
0.7857142857142857,acc,Eye
0.6428571428571429,acc,Eye
0.6746031746031746,roc,Eye
0.625,roc,Eye
0.6625000000000001,roc,Eye
0.6984126984126985,roc,Eye
0.925,roc,Eye
0.7142857142857142,roc,Eye
0.7040816326530612,roc,Eye
0.8333333333333333,roc,Eye
0.9270833333333333,roc,Eye
0.6875,roc,Eye
0.5714285714285714,fms,Eye
0.761904761904762,fms,Eye
0.6,fms,Eye
0.6250000000000001,fms,Eye
0.7692307692307693,fms,Eye
0.6666666666666666,fms,Eye
0.5714285714285714,fms,Eye
0.6666666666666665,fms,Eye
0.7272727272727272,fms,Eye
0.7058823529411765,fms,Eye
0.5714285714285714,precision,Eye
0.7272727272727273,precision,Eye
0.6,precision,Eye
0.5555555555555556,precision,Eye
1.0,precision,Eye
0.625,precision,Eye
0.5714285714285714,precision,Eye
0.6,precision,Eye
0.8,precision,Eye
0.6666666666666666,precision,Eye
0.5714285714285714,recall,Eye
0.8,recall,Eye
0.6,recall,Eye
0.7142857142857143,recall,Eye
0.625,recall,Eye
0.7142857142857143,recall,Eye
0.5714285714285714,recall,Eye
0.75,recall,Eye
0.6666666666666666,recall,Eye
0.75,recall,Eye
0.6666666666666666,specificity,Eye
0.5,specificity,Eye
0.75,specificity,Eye
0.5555555555555556,specificity,Eye
1.0,specificity,Eye
0.5714285714285714,specificity,Eye
0.5714285714285714,specificity,Eye
0.8333333333333334,specificity,Eye
0.875,specificity,Eye
0.5,specificity,Eye
