1,metric,model
0.7058823529411765,acc,stack
0.5294117647058824,acc,stack
0.5,acc,stack
0.75,acc,stack
0.75,acc,stack
0.6875,acc,stack
0.6875,acc,stack
0.5,acc,stack
0.625,acc,stack
0.875,acc,stack
0.9097222222222222,roc,stack
0.5714285714285714,roc,stack
0.4833333333333333,roc,stack
0.6875,roc,stack
0.8250000000000001,roc,stack
0.6583333333333332,roc,stack
0.7818181818181819,roc,stack
0.5555555555555556,roc,stack
0.71875,roc,stack
0.9609375,roc,stack
0.761904761904762,fms,stack
0.4285714285714285,fms,stack
0.3333333333333333,fms,stack
0.6666666666666666,fms,stack
0.7777777777777777,fms,stack
0.5454545454545454,fms,stack
0.5454545454545454,fms,stack
0.5555555555555556,fms,stack
0.5,fms,stack
0.875,fms,stack
0.6666666666666666,precision,stack
0.75,precision,stack
0.3333333333333333,precision,stack
1.0,precision,stack
0.875,precision,stack
0.6,precision,stack
0.5,precision,stack
0.5555555555555556,precision,stack
0.75,precision,stack
0.875,precision,stack
0.8888888888888888,recall,stack
0.3,recall,stack
0.3333333333333333,recall,stack
0.5,recall,stack
0.7,recall,stack
0.5,recall,stack
0.6,recall,stack
0.5555555555555556,recall,stack
0.375,recall,stack
0.875,recall,stack
0.5,specificity,stack
0.8571428571428571,specificity,stack
0.6,specificity,stack
1.0,specificity,stack
0.8333333333333334,specificity,stack
0.8,specificity,stack
0.7272727272727273,specificity,stack
0.42857142857142855,specificity,stack
0.875,specificity,stack
0.875,specificity,stack
