1,metric,model
0.7647058823529411,acc,Language
0.47058823529411764,acc,Language
0.625,acc,Language
0.625,acc,Language
0.5,acc,Language
0.8125,acc,Language
0.875,acc,Language
0.625,acc,Language
0.5625,acc,Language
0.5625,acc,Language
0.75,roc,Language
0.46428571428571425,roc,Language
0.7421875,roc,Language
0.8545454545454545,roc,Language
0.6666666666666666,roc,Language
0.7301587301587302,roc,Language
0.9375,roc,Language
0.6818181818181819,roc,Language
0.6111111111111112,roc,Language
0.6328125,roc,Language
0.8181818181818182,fms,Language
0.18181818181818182,fms,Language
0.7000000000000001,fms,Language
0.5714285714285714,fms,Language
0.5555555555555556,fms,Language
0.7692307692307692,fms,Language
0.888888888888889,fms,Language
0.4000000000000001,fms,Language
0.5333333333333333,fms,Language
0.5882352941176471,fms,Language
0.75,precision,Language
0.25,precision,Language
0.5833333333333334,precision,Language
0.4444444444444444,precision,Language
0.8333333333333334,precision,Language
0.8333333333333334,precision,Language
0.8,precision,Language
0.4,precision,Language
0.6666666666666666,precision,Language
0.5555555555555556,precision,Language
0.9,recall,Language
0.14285714285714285,recall,Language
0.875,recall,Language
0.8,recall,Language
0.4166666666666667,recall,Language
0.7142857142857143,recall,Language
1.0,recall,Language
0.4,recall,Language
0.4444444444444444,recall,Language
0.625,recall,Language
0.5714285714285714,specificity,Language
0.7,specificity,Language
0.375,specificity,Language
0.5454545454545454,specificity,Language
0.75,specificity,Language
0.8888888888888888,specificity,Language
0.75,specificity,Language
0.7272727272727273,specificity,Language
0.7142857142857143,specificity,Language
0.5,specificity,Language
