1,metric,model
0.5294117647058824,acc,Audio
0.7058823529411765,acc,Audio
0.8125,acc,Audio
0.75,acc,Audio
0.5,acc,Audio
0.5625,acc,Audio
0.625,acc,Audio
0.8125,acc,Audio
0.8125,acc,Audio
0.625,acc,Audio
0.6642857142857141,roc,Audio
0.7152777777777778,roc,Audio
0.7619047619047619,roc,Audio
0.75,roc,Audio
0.6333333333333334,roc,Audio
0.46031746031746035,roc,Audio
0.6454545454545455,roc,Audio
0.8828125,roc,Audio
0.7909090909090909,roc,Audio
0.6190476190476191,roc,Audio
0.4285714285714285,fms,Audio
0.7058823529411765,fms,Audio
0.8,fms,Audio
0.7142857142857143,fms,Audio
0.4285714285714285,fms,Audio
0.5333333333333333,fms,Audio
0.5,fms,Audio
0.823529411764706,fms,Audio
0.7272727272727272,fms,Audio
0.6250000000000001,fms,Audio
0.75,precision,Audio
0.6666666666666666,precision,Audio
1.0,precision,Audio
0.8333333333333334,precision,Audio
0.75,precision,Audio
0.6666666666666666,precision,Audio
0.42857142857142855,precision,Audio
0.7777777777777778,precision,Audio
0.6666666666666666,precision,Audio
0.5555555555555556,precision,Audio
0.3,recall,Audio
0.75,recall,Audio
0.6666666666666666,recall,Audio
0.625,recall,Audio
0.3,recall,Audio
0.4444444444444444,recall,Audio
0.6,recall,Audio
0.875,recall,Audio
0.8,recall,Audio
0.7142857142857143,recall,Audio
0.8571428571428571,specificity,Audio
0.6666666666666666,specificity,Audio
1.0,specificity,Audio
0.875,specificity,Audio
0.8333333333333334,specificity,Audio
0.7142857142857143,specificity,Audio
0.6363636363636364,specificity,Audio
0.75,specificity,Audio
0.8181818181818182,specificity,Audio
0.5555555555555556,specificity,Audio
