1,metric,model
0.5882352941176471,acc,Language
0.7058823529411765,acc,Language
0.6875,acc,Language
0.6875,acc,Language
0.8125,acc,Language
0.75,acc,Language
0.8125,acc,Language
0.6875,acc,Language
0.75,acc,Language
0.625,acc,Language
0.6,roc,Language
0.7285714285714286,roc,Language
0.6636363636363636,roc,Language
0.7421875,roc,Language
0.8650793650793651,roc,Language
0.8500000000000001,roc,Language
0.9363636363636364,roc,Language
0.7416666666666667,roc,Language
0.7857142857142856,roc,Language
0.6507936507936508,roc,Language
0.588235294117647,fms,Language
0.761904761904762,fms,Language
0.7368421052631579,fms,Language
0.6153846153846154,fms,Language
0.8235294117647058,fms,Language
0.7142857142857143,fms,Language
0.6666666666666665,fms,Language
0.5454545454545454,fms,Language
0.6666666666666666,fms,Language
0.7000000000000001,fms,Language
0.7142857142857143,precision,Language
0.7272727272727273,precision,Language
0.875,precision,Language
0.8,precision,Language
0.7,precision,Language
0.625,precision,Language
0.75,precision,Language
0.6,precision,Language
0.8,precision,Language
0.6363636363636364,precision,Language
0.5,recall,Language
0.8,recall,Language
0.6363636363636364,recall,Language
0.5,recall,Language
1.0,recall,Language
0.8333333333333334,recall,Language
0.6,recall,Language
0.5,recall,Language
0.5714285714285714,recall,Language
0.7777777777777778,recall,Language
0.7142857142857143,specificity,Language
0.5714285714285714,specificity,Language
0.8,specificity,Language
0.875,specificity,Language
0.6666666666666666,specificity,Language
0.7,specificity,Language
0.9090909090909091,specificity,Language
0.8,specificity,Language
0.8888888888888888,specificity,Language
0.42857142857142855,specificity,Language
