1,metric,model
0.7058823529411765,acc,Memory
0.7058823529411765,acc,Memory
0.625,acc,Memory
0.6875,acc,Memory
0.6875,acc,Memory
0.5625,acc,Memory
0.75,acc,Memory
0.75,acc,Memory
0.6875,acc,Memory
0.75,acc,Memory
0.8142857142857143,roc,Memory
0.7878787878787878,roc,Memory
0.6746031746031746,roc,Memory
0.6796875,roc,Memory
0.8015873015873016,roc,Memory
0.53125,roc,Memory
0.7857142857142857,roc,Memory
0.78125,roc,Memory
0.6875,roc,Memory
0.8125,roc,Memory
0.6153846153846153,fms,Memory
0.7058823529411764,fms,Memory
0.5714285714285714,fms,Memory
0.7058823529411765,fms,Memory
0.6153846153846153,fms,Memory
0.22222222222222224,fms,Memory
0.75,fms,Memory
0.6666666666666666,fms,Memory
0.7058823529411765,fms,Memory
0.7142857142857143,fms,Memory
0.6666666666666666,precision,Memory
1.0,precision,Memory
0.8,precision,Memory
0.6666666666666666,precision,Memory
1.0,precision,Memory
0.2,precision,Memory
0.6666666666666666,precision,Memory
1.0,precision,Memory
0.6666666666666666,precision,Memory
0.8333333333333334,precision,Memory
0.5714285714285714,recall,Memory
0.5454545454545454,recall,Memory
0.4444444444444444,recall,Memory
0.75,recall,Memory
0.4444444444444444,recall,Memory
0.25,recall,Memory
0.8571428571428571,recall,Memory
0.5,recall,Memory
0.75,recall,Memory
0.625,recall,Memory
0.8,specificity,Memory
1.0,specificity,Memory
0.8571428571428571,specificity,Memory
0.625,specificity,Memory
1.0,specificity,Memory
0.6666666666666666,specificity,Memory
0.6666666666666666,specificity,Memory
1.0,specificity,Memory
0.625,specificity,Memory
0.875,specificity,Memory
