1,metric,model
0.7058823529411765,acc,Memory
0.7647058823529411,acc,Memory
0.75,acc,Memory
0.8125,acc,Memory
0.625,acc,Memory
0.5625,acc,Memory
0.5,acc,Memory
0.75,acc,Memory
0.625,acc,Memory
1.0,acc,Memory
0.7,roc,Memory
0.8636363636363636,roc,Memory
0.6025641025641025,roc,Memory
0.796875,roc,Memory
0.65,roc,Memory
0.6272727272727272,roc,Memory
0.5083333333333333,roc,Memory
0.8666666666666667,roc,Memory
0.515625,roc,Memory
1.0,roc,Memory
0.7368421052631577,fms,Memory
0.7777777777777778,fms,Memory
0.3333333333333333,fms,Memory
0.7999999999999999,fms,Memory
0.5714285714285715,fms,Memory
0.4615384615384615,fms,Memory
0.5555555555555556,fms,Memory
0.7499999999999999,fms,Memory
0.5714285714285715,fms,Memory
1.0,fms,Memory
0.7777777777777778,precision,Memory
1.0,precision,Memory
0.3333333333333333,precision,Memory
0.8571428571428571,precision,Memory
1.0,precision,Memory
0.375,precision,Memory
0.625,precision,Memory
0.6,precision,Memory
0.6666666666666666,precision,Memory
1.0,precision,Memory
0.7,recall,Memory
0.6363636363636364,recall,Memory
0.3333333333333333,recall,Memory
0.75,recall,Memory
0.4,recall,Memory
0.6,recall,Memory
0.5,recall,Memory
1.0,recall,Memory
0.5,recall,Memory
1.0,recall,Memory
0.7142857142857143,specificity,Memory
1.0,specificity,Memory
0.8461538461538461,specificity,Memory
0.875,specificity,Memory
1.0,specificity,Memory
0.5454545454545454,specificity,Memory
0.5,specificity,Memory
0.6,specificity,Memory
0.75,specificity,Memory
1.0,specificity,Memory
