1,metric,model
0.4375,acc,Eye
0.35714285714285715,acc,Eye
0.6428571428571429,acc,Eye
0.5625,acc,Eye
0.7142857142857143,acc,Eye
0.5625,acc,Eye
0.5,acc,Eye
0.7692307692307693,acc,Eye
0.5625,acc,Eye
0.5384615384615384,acc,Eye
0.625,roc,Eye
0.38541666666666663,roc,Eye
0.8888888888888888,roc,Eye
0.4609375,roc,Eye
0.6979166666666667,roc,Eye
0.5625,roc,Eye
0.375,roc,Eye
0.8,roc,Eye
0.25,roc,Eye
0.6136363636363635,roc,Eye
0.3076923076923077,fms,Eye
0.1818181818181818,fms,Eye
0.6666666666666667,fms,Eye
0.631578947368421,fms,Eye
0.7142857142857143,fms,Eye
0.5333333333333333,fms,Eye
0.22222222222222224,fms,Eye
0.7692307692307693,fms,Eye
0.6956521739130435,fms,Eye
0.25,fms,Eye
0.4,precision,Eye
0.2,precision,Eye
0.8333333333333334,precision,Eye
0.5454545454545454,precision,Eye
0.625,precision,Eye
0.5714285714285714,precision,Eye
0.14285714285714285,precision,Eye
1.0,precision,Eye
0.7272727272727273,precision,Eye
0.16666666666666666,precision,Eye
0.25,recall,Eye
0.16666666666666666,recall,Eye
0.5555555555555556,recall,Eye
0.75,recall,Eye
0.8333333333333334,recall,Eye
0.5,recall,Eye
0.5,recall,Eye
0.625,recall,Eye
0.6666666666666666,recall,Eye
0.5,recall,Eye
0.625,specificity,Eye
0.5,specificity,Eye
0.8,specificity,Eye
0.375,specificity,Eye
0.625,specificity,Eye
0.625,specificity,Eye
0.5,specificity,Eye
1.0,specificity,Eye
0.25,specificity,Eye
0.5454545454545454,specificity,Eye
