1,metric,model
0.6153846153846154,acc,PupilCalib
0.5833333333333334,acc,PupilCalib
0.6153846153846154,acc,PupilCalib
0.6428571428571429,acc,PupilCalib
0.6153846153846154,acc,PupilCalib
0.6923076923076923,acc,PupilCalib
0.8333333333333334,acc,PupilCalib
0.8333333333333334,acc,PupilCalib
0.75,acc,PupilCalib
0.5833333333333334,acc,PupilCalib
0.6904761904761905,roc,PupilCalib
0.3333333333333333,roc,PupilCalib
0.65,roc,PupilCalib
0.7083333333333334,roc,PupilCalib
0.4285714285714286,roc,PupilCalib
0.7250000000000001,roc,PupilCalib
0.7571428571428571,roc,PupilCalib
0.78125,roc,PupilCalib
0.8285714285714286,roc,PupilCalib
0.5,roc,PupilCalib
0.7058823529411764,fms,PupilCalib
0.7058823529411765,fms,PupilCalib
0.6153846153846154,fms,PupilCalib
0.4444444444444445,fms,PupilCalib
0.6666666666666667,fms,PupilCalib
0.6,fms,PupilCalib
0.7499999999999999,fms,PupilCalib
0.875,fms,PupilCalib
0.6666666666666665,fms,PupilCalib
0.7058823529411765,fms,PupilCalib
0.6,precision,PupilCalib
0.75,precision,PupilCalib
0.5,precision,PupilCalib
0.2857142857142857,precision,PupilCalib
0.5555555555555556,precision,PupilCalib
0.6,precision,PupilCalib
1.0,precision,PupilCalib
0.875,precision,PupilCalib
0.75,precision,PupilCalib
0.6666666666666666,precision,PupilCalib
0.8571428571428571,recall,PupilCalib
0.6666666666666666,recall,PupilCalib
0.8,recall,PupilCalib
1.0,recall,PupilCalib
0.8333333333333334,recall,PupilCalib
0.6,recall,PupilCalib
0.6,recall,PupilCalib
0.875,recall,PupilCalib
0.6,recall,PupilCalib
0.75,recall,PupilCalib
0.3333333333333333,specificity,PupilCalib
0.3333333333333333,specificity,PupilCalib
0.5,specificity,PupilCalib
0.5833333333333334,specificity,PupilCalib
0.42857142857142855,specificity,PupilCalib
0.75,specificity,PupilCalib
1.0,specificity,PupilCalib
0.75,specificity,PupilCalib
0.8571428571428571,specificity,PupilCalib
0.25,specificity,PupilCalib
