1,metric,model
0.7058823529411765,acc,Reading
0.5294117647058824,acc,Reading
0.5625,acc,Reading
0.6875,acc,Reading
0.8125,acc,Reading
0.8125,acc,Reading
0.875,acc,Reading
0.5625,acc,Reading
0.375,acc,Reading
0.4375,acc,Reading
0.75,roc,Reading
0.6363636363636364,roc,Reading
0.4454545454545455,roc,Reading
0.8253968253968254,roc,Reading
0.9444444444444444,roc,Reading
0.8203125,roc,Reading
0.9047619047619047,roc,Reading
0.6953125,roc,Reading
0.4921875,roc,Reading
0.7181818181818181,roc,Reading
0.6153846153846154,fms,Reading
0.3333333333333333,fms,Reading
0.5333333333333333,fms,Reading
0.6666666666666667,fms,Reading
0.8,fms,Reading
0.7999999999999999,fms,Reading
0.8571428571428571,fms,Reading
0.631578947368421,fms,Reading
0.375,fms,Reading
0.39999999999999997,fms,Reading
0.8,precision,Reading
0.3333333333333333,precision,Reading
0.4,precision,Reading
0.8333333333333334,precision,Reading
1.0,precision,Reading
0.8571428571428571,precision,Reading
0.8571428571428571,precision,Reading
0.5454545454545454,precision,Reading
0.375,precision,Reading
0.75,precision,Reading
0.5,recall,Reading
0.3333333333333333,recall,Reading
0.8,recall,Reading
0.5555555555555556,recall,Reading
0.6666666666666666,recall,Reading
0.75,recall,Reading
0.8571428571428571,recall,Reading
0.75,recall,Reading
0.375,recall,Reading
0.2727272727272727,recall,Reading
0.8888888888888888,specificity,Reading
0.6363636363636364,specificity,Reading
0.45454545454545453,specificity,Reading
0.8571428571428571,specificity,Reading
1.0,specificity,Reading
0.875,specificity,Reading
0.8888888888888888,specificity,Reading
0.375,specificity,Reading
0.375,specificity,Reading
0.8,specificity,Reading
